pais,idnum,uniq_id,estratop,estratos,prov,cluster,ur,tamano,idiomaq,fecha,wt,q1,q2y,q2,ls3,a4,soct2,idio2,np1,np2,sgl1,cp4a,cp5,cp6,cp7,cp8,cp13,cp20,cpss1,it1,l1,prot3,jc10,jc13,jc15a,vic1ext,vic1exta,vic2,vic2aa,vic1hoga,mexvic10,mexvic_1,mexvic_2,mexvic_3,mexvic_4,pole2n,aoj11,pese1,pese2,aoj17,aoj12,aoj22,b1,b2,b3,b4,b6,b10a,b12,b13,b18,b20,b20a,b21,b21a,b32,b47a,n9,n11,n15,b3milx,mil3,mil4,pr3a,pr3b,pr3c,pr3d,pr3e,pr4,m1,sd2new2,sd3new2,sd6new2,infrax,coer1,ros1,ros4,ing4,eff1,eff2,mil7,env1,dst1,pn4,w14a,e5,e15,e3,e16,d1,d2,d3,d4,d5,d6,per4,per9,dem2,dem11,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7,diso7,diso8,diso10,diso18,diso14,diso16,diso17,vicbar1,vicbar1f,vicbar3,vicbar4,vicbar7,fear10,vic44,vic43,vicziz14,fear6e,fear6f,vb1,inf1,vb2,vb3n,vb4new,vb101,vb10,vb11,pol1,vb20,clien1n,clien1na,for1n,for4,for5,for6,for7,for6b,for7b,mil10a,mil10c,mil10e,vol207n,vol208n,dvw1,dvw2,wf1,cct1b,mex121,mex122a,mex122b,mex122c,mex122d,mex122e,mex123a,mex123b,mex124,mex125,ed,ed2,q3c,q5b,ocup4a,ocup1a,q10new,q10g,q10a,q14,q10d,q10e,q11n,q12c,q12bn,q12,etid,leng1,leng4,mexetid1,www1,gi0,gi1,gix4,gi4,gi7,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r1,r16,r26,colorr,sexi,colori,national,formatq,sex,gi7r
1,a805e44c-5655-4185-a0f1-da77ce241d84-dec52e5d3e0027443454154,14011026,102,1,111,372,1,2,1,2/2/2014,1,1, , ,2,3,2,2,2,2,3,2,4,1,4,4,4, ,1,3,4, ,2,2,2,1,2,3,2,2,3,3,2,3,2,3,2,1,1,1,3,1,5,5,5,4,7,5,7,3,5,4,3,1,2,4,3,1,1,2,4,7,7,7,7,5,7,7,4,3,3,1,2,3,4,5,5,5,6,3,7,1,2,3,2,9,1,1,1,1,5,9,5,10,10,3,5,3,1,0,0,0, , ,0,0, ,0,1,3,2,1,1,3,1,1,1,2,1,1,1,1,0,1,1,3,3,2,1,2, ,8, ,2, ,3,4,1,1,4,1,1,1,2,2,4,2,2,2,4,4,3,3,2,2,1,7,5,4,7,3,4,1,1,1,9,4,1,3,3, , , , ,1,3,2,1,8,2,0,1,101,1,1,3,1,1, ,1,3,1,0,1,0,1,1,0,0,1,0,0,1,0,1,3,2,9,1,2,1,0
1,e1f50dfd-632b-46e0-80fb-12b49801ca70-cf4859b1e1039c2343441111,14011337,102,1,114,521,1,2,1,1/27/2014,1,2,1995,19,2,1,2,1,2,2,2,2,4,2,4,4,3,4,2,3,8,2, , ,2,2, , , ,2,3, ,4,4,2,3,4,3,3,4,3,2,6, ,5,4,6,7,1,1,7,7,3,7,3,6,2,1,3,3,1, ,6,1, ,6,1,4,2,2,2,2,3,3,2,3,7, ,5,1,1,1,2,3,1,1,2,1,1, ,7,4,6,8,10,7,7,2,2,0,0,0, , , , , ,0,3,4,4,3,3,3,4,5,2, ,2,2,2,1,0,1,1,1,1,1,1,2, ,6, ,2, ,3,2,2,2,4,11,13,3,4,2,2, ,3,3,5,3,3,3,2,2,2,3,2,1,6,2,4,3, ,2,4, ,1,1,4, ,7, ,2,2,2,2,1,10,2,0,2,101,1,2,5,2, , , ,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,4,2,5,1,2,2,0
1,2236d781-9ac0-4743-8cd4-57265e625173-740e803d70ed6ce443409106,14010286,103,1,115,622,1,2,1,2/16/2014,1,2,1982,32,1,27,2,2,2,2,2,1,4,4,4,4,4,4,1,2,8,2,2,2,2,1,1,8,1,2,1,1,4,2,2,3,4,2,1,2,4,2,3,5,4,3,3,2,4,2,3,4,2,2,4,4,2,4,3,2,4,4,1,1,1,1,1,2,2,3,3,2,2,4,1,4,6,6,4,5,5,1,2,3,1,1,1,1,1,5,5,1,1,5,5,2,6,2,2,0,0,0, ,0, , , ,0,1,1,1,1,1,1,1,3,1,1,2,2,2,1,0,0,1,1,1,1,1,1, , , ,2, ,3,3,2,2,4,4,4,1,4,1,2,3,4,3,5,3,3,3,2,2,5,1,1,1,1,1,3,5,1,1,17,8,1,1,1,1,12,11,2,2,2,2,1,6,0,0,1,101,1,1,1,1,1,1,1,220,1,1,1,2,1,0,0,1,1,1,1,1,0,1,2,2,6,1,2,2,0
1,4d819194-ebbc-4ce3-a1c9-37fb964e447a-740e803d70ed6ce443409203,14010488,103,3,129,1182,1,4,1,2/20/2014,1,1,1954,60,2,4,3,3,2,2,3,1,2,4,4,3,4, ,4,2,9,2,1,1,2,2, , , ,2,3,3,4,3,2,3,2,2,2,3,2,2,4,5,2,4, ,3,5,4,1,6, ,1,3,4,4,3,3,3,4,1,4,2,3,5,4,4,5,3,3,2,4,3,4,1,7,4,2,4,7,2,1,3, ,2,1,1,10,5,10,5,4,1, ,2,6,3,2,0,0,0, ,0, , , ,0,2,1,2,2,3,2,2,3,1,2,1,1,2,0,0,0, ,1,1,1,1,1,102, , ,2, ,2,1,1,2,4,4,4,3,5,1,4,2,4,3,4,3,3,3,2,2,5,3,3,2,5,3,3,5,5,2,0,0,4,1,1,4,8,3,2,2,3,3,2,5,0,5, ,101,1,2,5,2,1, ,1, ,0,0,0,0,1,0,0,1,1,0,0,1,1,1,2,2,6,1,2,1, 
1,c8aa4b8c-0201-4f07-ad89-71bc7c679929-6dcfb319af12a815434132,14011204,103,1,109,241,1,1,1,1/24/2014,1,2,1969,45,1,5,3,3,2,1,3,2,3,2,4,4,4,4,4,2,8,2,2,2,2,1,2,1,4,1,2,2,4,3,2,2,3,1,1,2,4,1,3,5,4,3,6,4,5,4,4,5,5,2,3,3,1,4,5,2,5,3,5,1,2,1,1,7,2,3,3, ,4,2,4,4,5,7,1,4,6,2,2,4,2,5,2,2,4,3,3,5,5,5,7,2,6,3,2,0,0,0, , , , , ,0,2,3,1,1,2,1,1,3, , , ,2,2,0,0,0,5,1, ,1,1,1,101, , ,2, ,3,4,2,2,1,1,4,1,2,1,2,1,2,2,5,3,3,3,2,2,2,5,5,5,5,4,5,2,1,2,11,0,1,1,7, ,10, ,2,2,3,2,2,4,0,2,1,101,1,1,3,3,1,1,1, ,1,1,0,0,1,0,0,1,1,1,1,1,0,1,4,1,3,1,2,2, 
1,dc00ffcf-dc63-4e1b-87b8-523df90e7d5f-e7eca055be57c8f34344333,14011309,102,1,114,542,1,2,1,1/26/2014,1,2,1991,23,2,1,3,3,2,2,4,2,4,4,4,4,4,4,4,3,6,2,2,2,2,2, , , ,1,4,4,4,4,2,3,4,2,1,3,2,3,2,2,2,1,2,1,4,2,3,5,2,3,2,3,2,2,2,1,3,6,7,1,1,1,5,5,3,5,2,3,3,3,4,2,3,3,1,3,3,2,1,3,1,7,5,1,6,5,5,1,5,5,5,2,5,2,2,0,0,0, , , ,0, ,0,2,2,2,2,4,2,1,4,1,1,1,2,2,0,0,0,2,1,3,1,1,1,102, , ,2, ,2,3,2,2,4,4,4,2,2,2,2,2,2,1,4,4,3,3,2,2,4,4,6,6,6,5,5,4,1,2,16,4,1,2,4, ,14, ,2,2,3,3,1,3,0,0,2,101,1,2,1,2,1, ,1, ,1,1,1,0,1,1,0,1,1,1,1,1,0,1,2,2,2,1,2,2, 
1,c276acc0-f516-47dd-a9ef-b3a80d6e904a-af3686b5961117b543411161,14011130,103,1,115,582,1,1,1,2/4/2014,1,2,1965,49,2,27,3,3,2,2,2,1,4,4,4,4,4,4,4,1, ,2,1,1, ,2, , , ,2,2,3,4,4,2,1,2,2,2,2,4,1, ,1, ,1,1,4,7,1,6,3,1,1,1,1,1, ,3,1,4,1,7,1,1,3,3,7,1,3,2, ,2,2,2,1,5, ,3,2,7,3,1,3,2,3,1,1,3,1,1,1,1,1,1,4,6, ,2,0,0,0, , , ,0, ,0,2,2,2,2,3,3,3,3,1,3, , ,2,0,0,0,1,1,2,1,1,2, ,3, ,2, ,4,1,1,2,4,4,4,2, ,1,3,2, ,3,3,3,3,2,2,2,5, , , , , ,4,2,1,2,6,0,1,3,5, , , ,2,2,3,3,2,3,1,2,2,101,1,2,5,2, , ,1,100,0,0,0,0,0,0,0,1,1,0,0,1,0,1,5,1,6,1,2,2,0
1,c276acc0-f516-47dd-a9ef-b3a80d6e904a-af3686b5961117b543411164,14011133,103,1,115,582,1,1,1,2/5/2014,1,1,1959,55,2,5,3,3,1,2,4,2,4,1,3,4,4, ,4,3,8,2,1,1,2,2, , , ,1,4,3,4,4,2,3,3,3,3,3,4,1,4,3,4,3,5,4,7,5,4,7,1,1,4,4,3,1,4,5,3,1,2,1,1,1,1,1,4,2,2,2,4,3,3,6,5,7,5,7,7,3,1,3,2,1,1,5,6,1,4,2,1,1,1,6,3,2,2,0,0,0,0,0, ,0, ,0,1,1,5,5,5,2,2,4,1,3, ,1, ,1,0,0,1,1,1,1,1,1,101, , ,1,102,2,2,2,2,4,4,10,1,4,1,5,3, ,4,3,2,3,2,2,2,4,1,1,1,1,1,4,3,1,2,9,1,1,1,1,2,12,12,2,2,2,2,2,7,3,2,2,101,1,2,5,1,1,2,1, ,1,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,6,1,2,1, 
1,18d9fac8-880b-44da-87f7-0203c355487b-740e803d70ed6ce443409170,14010188,103,1,121,961,1,2,1,2/21/2014,1,2,1941,73,2,27,3,2,2,2,4,1,2,4,4,2,4,4,4,2,5,2,2,2,2,2, , , ,2,4,3,4,4,2,3,3,1,1,2,2,1,3,6,2,6,4,5,5,4,2,1,1,4,5, ,4,1,2,1,4,1,1,3,3,5,2,4,4,3,2,3,4,2,3,1,7,7,6,3,2,3,2,3,2,1,1,1,1,5,5,1,1,1,1,5,4,2,2,0,0,0, , , ,0, ,0,2,1,1,2,3,3,1,2,1,1,1,2,2,1,1,0,2,2,1,1,1,1, , , ,2, ,2,4,2,2,4,4,4,1,4,1,2,3,3,3,5,5,3,3,2,2,4,1,2,2,2,2,3,2,2,1,9,1,1,1,6, ,15,16,2,2,1,2,1,4,0,1,1,101,1,2,5,2,1, ,1, ,1,1,0,0,1,1,0,1,1,1,1,1,1,1,3,2,6,1,2,2, 
1,4a0c224b-b012-4b51-9768-70b72642baf2-726e827fa59a95de43444186,14010466,103,1,109,301,1,1,1,2/16/2014,1,1,1982,32,1,13,3,2,2,2,3,1,2,1,4,2,2, ,4,1,8,2,2,2,2,2, , , ,2,3,3,4,2,2,1,1,3,3,4,4,3,4,3,5,4,4,2,6,2,5,5,2,1, ,7,2,5,6,3,5,5,4,6,5,5,6,5,4,5,4,2,3,2,3,6,7,6,5,7,5,2,2,2,1,3,3,4,3,2,4,3,2, , ,5,3,1,2,0,0,0, ,0,0,0,0,1,2,5,3,5,5,5,3,5,2, ,2,1,2,1,1,0,1, ,4,1,1,1,101, , ,2, ,2,3,2,2,4,4,4,2,2,1,2,2,4,3,5,5,3,3,2,1,2,7,4,6,6,5,4,5,1,1,11,4,1,2,1,1,11,10,2,2,2,3,3,3,1,1,2,101,1,2,1,1,1,1,1, ,1,1,1,2,1,1,0,1,1,1,1,1,1,1,5,1,4,1,2,1, 
1,f5d5f934-d683-4870-bff6-cdb79ab3f99f-f861d4a98bada5664334756,14011472,101,1,108,182,1,2,1,1/29/2014,1,2,1974,40,3,5,3,3,2,2,2,2,4,3,2,4,4,4,4,2, ,2,2,2, ,2, , , ,2,3,3,4,3,2,3,2,2,2,3,2,1,6,7,5,4, , , , ,6,7,5,4,6,6,6,6,5,5,5, , ,1,1,1,1, , ,2, ,2,2, ,4, , ,7,6,1,6,2, , ,2,6,1,2,1,1, , , ,4,6,1,7,2, ,0,0,0, , , ,0,0,0,2,3,2,2,2,1,2,1,2, , , , ,0,0,0,1,3,3,1,2,1,101, , ,1,102,3,2,2,2, , , , , , , , , ,2,5,5,3,2,2,2, , , , , , , , ,1,2,9,3,1,2,5, , , ,2,2,3,3,3,4,2,2,2,101,1,2,5,4,1, , , ,1,0,1,1,1,0,0,1,1,0,0,1,0,1,5,1,5,1,2,2, 
1,c8aa4b8c-0201-4f07-ad89-71bc7c679929-6dcfb319af12a8154341325,14011210,103,1,115,591,1,1,1,1/28/2014,1,2,1933,81,1,12,2,1,2,2,2,2,4,1,4,4,4,4,4,4,2,2,2,2,2,2, , , ,2,4,2,3,3,2,3,3,2,2,3, ,2,4,6,4,4,3,5,4,3,4,6,1,4,3,4,3,5,2,4,5,5,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,4,3,2,3,1,2,7,1,3,7,2,5,3,3,4,3,3,2,2,1,0,0,0, , , , ,0,3,1,1,2,1,1,2,5,1,2,1,2,2,1,0,0,1,1, ,1,1,1,101, , ,1,102,2,2,2,2, , , ,3,3,2,3,3,3,4,3,3,3,3,2,1,2,5,4,3,4,5,3,5,1,2,0,0,1,1,7, , , ,2,2,3,2,6,8,0,10,3,101,3,1,5,5, ,2, , ,1,0,0,0,1,1,0,0,1,0,0,1,0,1,3,1,4,1,2,2, 
1,2f3e3dde-c317-489c-8f95-e3549eccba15-10535091e5c6e2ff434318,14010359,103,1,109,222,1,1,1,1/26/2014,1,2,1973,41,1,5,3,3,2,2,4,2,3,1,3,3,4,4,4,2,7,2,1,1,2,2, , , ,1,2,3,4,3,2,3,3,2,2,2,3,2,4,4,4,4,5,4,4,4,4,4,2,3,2,3,2,1,2,2,2,2,5,3,4,5,4,5,6,4,4,4,4,6,4,3,6,2,1,1,7,3,2,4,2,1,1,1,5,4,2,1,1,1,1,7,6,2,2,0,0,0,0,0, , ,0,0,1,2,3,1,3,1,1,3,1,2,1,1,2,1,1,0,1,1,1,1,1,1, , , ,2, ,2,4,2,2,4,4,1,3,2,1,4,2,3,3,3,4,3,2,2,2,5,1,2,2,2,2,1,5,2,2,15,6,1,1,1,1,14,11,2,2,3,2,2, , , ,2,101,1,1,1,1,1,1,1, ,1,1,1,1,1,1,0,1,1,1,1,1,0,1,7,1,4,1,2,2, 
1,c45f1c8d-c0eb-494b-ad7e-eeaefdf0175a-e4eaeac04412b6904340758,14011150,104,3,120,882,1,4,1,1/27/2014,1,1,1958,56,1,1,3,3,2,2,4,2,3,1,4,4,3, ,4,2,9,2,1,1,1,2, , , ,1,4,3,4,2,2,2,2,3,3,2,3,2,3,2,4,4,4,5,5,5,4,6,3,4,5,5,4,5,5,3,4,4,5,2,1,1,1,2,5,4,2,2,3,4,2,7,5,4,3,4,6,1,1,3,2,5,1,1,4,5,5,3,1,4,1,5,4,3,1,1,1,1,1,0,0, ,0,1,1,2,2,2,2,4,2,5,2, ,1,2,2,0,0,0,1,1,2,1,1,1,101, , ,1,102,2,2,2,2,4,4,4,1,4,1,3,2,4,2,3,3,2,1,2,2,4, ,2,2, ,2,1,3,5,2,12,0,1,2,1,5,5,5,2,2,4,1,5,7,0,7,2,101,1, ,5,2,1,1,1,200,1,0,1,0,1,1,0,1,1,1,0,1,1,1,6,1,5,1,2,1,0
1,f5d5f934-d683-4870-bff6-cdb79ab3f99f-f861d4a98bada5664334755,14011471,101,1,108,182,1,2,1,1/29/2014,1,2,1983,31,3,58,3,3,2,2,3,2,4,4,4,4,4,4,4,2,5,2,2,2,2,2, , , ,2,4,2,4,2,2,2,2,2,2,2,2,2,4,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,2,2,3,6,3,5,2,2,2,2,2,4,5,4,4,5,5,5, ,2,2,2,4,5,5,4,5,4,5,4,5,5,4,7,3,2,0,0,1, ,0, , , ,0,1,5,5,5,5,5,5,5, , , , , , , ,0,1,4,4,1,1,1,103, , ,1,101,1,3,2,2,4,4,4, , , , , , ,2,5,5,3,3,2,2,3,5,4,5,5,5,4,4,1,1,9,2,4,4,1,2,2,2,1,1,3,2,2,2,1,1,2,101,1,2,2,3,1,2,1,524,1,0,1,0,1,1,0,1,1,1,1,1,1,1,6,1,5,1,2,2,0
1,c276acc0-f516-47dd-a9ef-b3a80d6e904a-af3686b5961117b543411165,14011134,103,1,115,582,1,1,1,2/4/2014,1,1,1978,36,1,4,2,2,2,2,4,2,4,4,2,4,4, ,4,3,6,2,1,1,1,1,4,3,2,2,4,4,3,4,2,4,2,2,2,4,4,1,1,1,2,2,1,1,5,4,1,1,1,1,1,1,1,2,3,4,3,3,5,1,7,4,7,7,3,5,1,4,2,3,4,4,1,1,2,4,7,1,1,4,1,1,1,1,10,7,1,5,5,1,10,2,7,1,1,1,0,0,0,0, , ,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,0,0,3,2,1,1,1,2, ,4, ,2, ,4,1,1,1,4,2,4,1,4,1,2,1,4,2,5,2,3,3,2,2,5,1,1,3,5,1,2,5,2,2,9,2,1,2,1,2,13,13,2,2,2,2,2,8,4,4,2,101,1,2,2,1,1,1,1, ,1,1,1,1,1,1,0,1,1,1,1,1,1,1,6,1,6,1,2,1, 
1,c45f1c8d-c0eb-494b-ad7e-eeaefdf0175a-e4eaeac04412b6904340770,14011161,104,1,120,902,1,2,1,1/28/2014,1,1,1934,80,1,1,3,3,2,2,4,2,3,1,4,4,4, ,4,2,3,2,1,1,2,2, , , ,2,4,4,4,4,2,2,2,3,3,4,4,2,5,1,4,2,3,2,7,3,5,1,5,3,4,3,4,3,4,3,7,1,7,1,1,1,1,7,2,3,3,3,3,2,3,3,3,3,6,2,7,3,1,3,1,1,1,1,1,4,3,5,3,1,1,6,7,3,1,0,0,0, ,1, ,0, ,0,1,5,5,3,4,3,4,4,2, ,1,2,2,1,1,0,1,2,3,1,1,2, ,1, ,2, ,4,1,2,2,4,11,13,3,2,1,2,3, ,2,5,3,3,3,2,2,4,1,1,2, ,1,4,2,1,1,3,0,6,2,1,4, , ,2,2,3,3,2,8,4,8,2,101,1,2,5,1,1, ,1,0,1, ,0,0,1,0,0,1,1,0,0,1,0,1,7,1,5,1,2,1,0
1,022b989e-6323-42cb-a80f-ecec61224ddf-f34c04a29d5817764341610,14010026,101,1,126,1102,1,3,1,2/8/2014,1,1,1960,54,1,1,3,1,1,1,3,1,2,1,3,2,4, ,1,4,6,2,2,2,2,2, , , ,1,3,3,4,3,2,3,2,1,1,1,2,2,4,4,6,6,6,4,7,6,3,5,4,3,7,4,5,5,4,4,7,7,6,5,5,5,5,4,3,2,4,4,1,4,4,4,7,6,3,4,7,2,1,1,1,4,4,6,3,5,7,5,7,7,8,4,6,2,1,1,1,0,0, , ,0,1,0,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,0,4,1,1,1,1,1, , , ,2, ,2,1,2,2,4,1,7,1,2,1,2,2,4,3,5,3,3,2,2,2,3,3,4,4,3,4,4,1,2,1,9,1,1,1,6, ,12,12,2,2,2,1,2,6,1,4,2,101,1,2,5,1,1,2,2,550,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,1,5,1,2,1,0
1,7fd2e9f2-54ae-445a-9cbb-66ee7602d979-e7eca055be57c8f343443204,14010675,102,1,116,772,1,5,1,2/15/2014,1,2,1981,33,2,5,3,2,2,2,2,2,4,4,2,4,4,4,4,3, ,2, , ,1,2, , , ,2,2,2,4,4,2,2,3,3,1,3,3,2,2,2,3,3,6,4,7,2,2,7,2,1,2,5,3,3,3,4,7,4,2,5,7,7,6,1,5,3,2,2,3,4,3,4,7,5,1,1,6,3,1,2,1,6,4,1,3,4,5,5,4,1,8,5,6,2,2,0,0,0,0,0, ,0,0, ,1,1,1,1,3,2,3,5,1,2,1,2,2,0,0,0,1,3,2,1,1,1,103, , ,2, ,2,2,2,2,4,4, ,2,2,2,2,2,4,2,3,3,2,3,1,2,3,3,4,5,5,3,3,1,4,2,9,1,1,1,5, ,8, ,2,2,3,2,2,5,1,3,2,101,1,1,4,2, , ,2, ,1,0,1,0,1,0,0,1,1,0,0,1,0,1,3,2,2,1,2,2, 
1,4e8ffaf4-596b-4bd8-a183-a16d75c15978-740e803d70ed6ce44340964,14010494,102,2,111,381,1,3,1,2/9/2014,1,1,1952,62,2,27,2,2,2,1,3,2,4,3,4,4,4, ,4,4,1,2,1,1,2,2, , , ,2,2,3,4,2,2,2,4,3,2,2,2,2,4,3,4,5,7,4,5,3,4,2,1,4,7,5,4,3,3,5,1,1,1,4,3,6,7,4,3,3,3,3,2,3,4,3,5,6,4,5,6,2,1,3,2,4,4,2,3,3,5,3,2,4,1,2,7,2,2,0,0,0, , , ,0, ,0,3,3,3,1,1,1,2,2,2, ,2,2,2,1,0,0,1,1,2,1,1,1,102, , ,1,103,3,3,2,2,4,4,4,3,4,1,2,3,4,2,5,5,3,2,2,2,3,3,3,3,3,4,2,4,2,2,2,1,1,2,2,4, ,0,2,2,3,2,1,1,0,0, ,101,1,2,5,1,2,2,1,300,1,1,0,0,1,0,0,1,1,0,0,1,0,1,2,2,6,1,2,1,0
1,b66158e1-9af8-4138-a909-a7dab7151387-740e803d70ed6ce443409190,14011070,103,1,121,972,1,2,1,2/22/2014,1,2,1985,29,2,5,2,2,2,2,3,2,4,1,1,4,4,4,4,2,8,2,2,2,2,2, , , ,1,4,3,4,3,2,3,3,2,2,1,3,2,6,5,6,6,4,4,5,4,3,1,3,3,4,4,3,5,4,3,2,4,1,3,4,4,3,3,4,3,2,3,2,4,4,2,7,3,2,4,3,2,1,3,1,3,1,1,1,1,10,4,3,6,4,3,5,2,2,0,0,0, ,0, ,0, ,0,3,2,1,2,1,1,1,3,1,2,1,2,2,0,0,1,2,1,2,1,1,1,101, , ,2, ,3,2,2,2,4,4,13,2,3,1,4,3,4,4,5,3,3,3,2,2,2,4,3,4,3,2,5,1,5,2,12,1,7,1,1,4,9,7,2,2,2,2,2,7,2,5,1,101,1,2,4,3,1,2,1, ,1,0,1,0,0,1,0,1,1,0,0,1,0,1,2,2,6,1,2,2, 
1,815b9ca6-1ff2-4722-9a89-86c0ffb3a00c-af3686b5961117b54334853,14010687,103,1,115,561,1,1,1,1/26/2014,1,2,1958,56,1,3,3,3,1,2,3,2,4,1,4,3,3,4,4,2,5,2,2,2,2,2, , , ,2,3,2,4,3,2,3,3,2,2,3,3,2,4,5,4,4,7,2,5,3,3,7,1,1,3,4,2,2,3,1,4,4,4,1,2,5,4,4,3,3,2,2,2,2,4,5,7,6,3,4,7,3,1,2,1,5,1,1,1,5,5,5,8,6,10,2,7,2,2,0,0,0, , , , ,0,0,1,3,4,5,5,4,3,3,1,3, ,2, ,0,1,0,1,3,2,1,1,1,101, , ,2, ,4,3,1,2,4, ,2,2,4,1,4,2, ,4,3,2,3,2,2,2,3,1,2, ,4,1,3,1,5,2,6,1,1,1,5, ,10, ,2,2,2,3,2,8,1,3,2,101,1,2,5,2,1, ,1, ,1,1,1,2,1,1,0,1,1,1,1,1,0,1,3,1,6,1,2,2, 
1,2394b17c-0703-4891-accf-d9a02a338771-bfe8f316e225d105434062,14010311,101,1,119,861,1,2,1,1/31/2014,1,2,1984,30,1,1,3,2,2,2,2,2,4,4,2,4,4,4,4,2,10,2,2,2,2,2, , , ,2,2,4, ,3,2,2,2,3,3,3,3,1,6,7,7,7,7,5,5,7,5,7,1,5,5,5,5,4,5,5,5,1,1, , ,4, ,5,5,3,3,3,2,3,4,5,5,5,5,1,5,1,2,3,2,5,10,1,1,1,9,5,5,10,10,7,7,3,1,0,1,0, , , , , ,0,3,2,1,4,5,3,5,5,2, , ,2,2,0,0,0,1,3,3,1,1,1, , , ,2, ,2,1,2,2,4,4,4,2,4,3,2,4,4,4,3,5,3,3,2,2,2,5,7,5,5,5,7, ,3,2,6,1,1,3,5, ,3, ,2,2,2,2,3,4,2,2,1,101,1, ,5,1, , , , ,1,0,0,0,0,0,0,1,1,0,0,1,0,1,4,2,5,1,2,2, 
1,59e98ab3-4542-4cc2-9d2d-d3a4dad62be0-e7eca055be57c8f343443157,14010581,102,1,106,112,1,2,1,1/31/2014,1,1,1955,59,3,5,3,2,2,2,2,2,1,1,4,4,4, ,4,2,5,2, , ,2,2, , , ,2,2,2,4,4,2,2,1,3,1,4,3,2,4,6,4,4,5,4,4,3,3,6, ,2,3,5,3,5,6,3,5,6,5,1,4,3,7,1,7,3,2,1,1,2,4,3,5,5,2,2,5,1,1,2,1,7,2,3,3,5,7,3,3,7,3,5,4,2,2,0,0,0,0, ,0,0, ,0,2,2,4, ,5,4,5,5,2, ,1,2,2,0,0,0,1,4,1,1,1,1,103, , ,2, ,2,3,2,2,4,4,1,2,2,1,2,2,4,2,5,1,3,1,2,2,2,4,4,4,7,4,5,4,5,2,9,2,1,1,6, ,12,12,2,2,2,1,1,2,0,0,2,101,1,2,5,1,1, ,1, ,1,1,0,0,1,0,0,1,1,0,0,1,0,1,4,2,2,1,2,1, 
1,f7ba8105-b031-421c-bb01-dfc9a7299d57-84c479efb4368e374343065,14011485,102,3,118,821,1,4,1,1/29/2014,1,1,1971,43,2,30,3,2,2,2,2,2,4,2,4,4,4, ,4,2,3,2,1,1,1,2, , , ,2,2,2,4,1,2,2,2,3,2,3,3,2,7,3,4,5,4,7,7,6,5,7,3,5,7,6,5,5,6,6,7,7,7,1,7, , ,7,7,2,2,1,1, ,4,7,7,7,5,5,7,3,2,2,1,5,5,1,10,10,5,1,8,10,10,1,7,2,2,1,0,0,1,0, ,0, ,0,2,5,5,3,5,2,3,3,2, ,1,2,2,0,0,0,1,2,2,1,1,1,102, , ,1, ,3, ,2,2,4,4,4,2,2,1,1,2,4,1,3,3,3,3,1,1,2,6,5,5,5,5,1,2,2,2,9,2,1,2,1,4,7,7,1,1,3,3,1,2,0,0,1,101,1,2,2,1,1,1,1, ,1,1,1,1,1,1,0,1,1,0,0,1,1,1,2,1,5,1,2,1, 
1,231e8add-86e9-4dff-b9cd-51eb88a62efa-6dcfb319af12a81543413176,14010296,103,1,109,301,1,1,1,2/16/2014,1,2,1977,37,1,5,3,3,2,2,3,2,4,4,2,4,4,4,4,2,7,2,2,2,2,1,1,2,3,2,4,3,3,2,2,4,2, ,2, ,2,3,5,7,7,4,6,7,6,6,3,5,6,1,1,5,2,4,2,2,4,6,6,5,6,4,5, ,5,4,4,3,4,2,2,5,6, ,7, ,5, ,1,4,2,5,5,1,6,2,2,4,2, ,4,4,1, ,1,0,0,0,0, , , ,0,0,1,3,3,3,5,3,3,5,1,2, ,2,2,0,1,0,1,1,1,1,1,1, , , ,2, ,4,1,2,2,1,1,1,1,1,1,2,1,4,2, ,5,3,3,2,1,4,2,2,3,2,4,5,1,2,1,16,8,1,3,2,4, , ,1,2,2,2,2,7,1,1,2,101,1,1,3,1,1,1,1, ,1,0,0,0,1,1,0,1,1,0,0,1,0,1,2,1,3,1,2,2, 
